ge_lang	probability
ka	1.0000290870666504
ka	0.9999767541885376
ka	0.9978955984115601
ka	0.9997420310974121
ka	0.999624490737915
ka	0.9999973773956299
ka	0.9997447729110718
ka	0.9997374415397644
ka	0.9997716546058655
ka	0.9999865889549255
ka	0.9927641153335571
ka	0.9992932081222534
ka	1.0000687837600708
ka	1.0000122785568237
ka	1.0000793933868408
ka	0.9992175102233887
ka	0.933769941329956
ka	0.9995181560516357
ka	0.9797801375389099
ka	0.9797801375389099
ka	1.0000288486480713
ka	0.9997957944869995
ka	0.9872717261314392
ka	0.99913489818573
ka	0.9871117472648621
ka	1.0000355243682861
ka	0.9906602501869202
ka	0.9997249245643616
ka	1.0000698566436768
ka	0.9993837475776672
ka	1.0000262260437012
ka	0.9999401569366455
ka	0.9987199902534485
ka	0.9988517165184021
ka	0.9602076411247253
ka	0.9998992681503296
ka	0.9992189407348633
ka	1.0000450611114502
ka	0.9998956322669983
ka	0.9995228052139282
ka	1.000074863433838
ka	1.0000202655792236
ka	0.9999321103096008
ka	0.9990747570991516
ka	0.9996940493583679
ka	0.9751264452934265
ka	0.9952943325042725
ka	1.0000795125961304
ka	0.9999839067459106
ka	0.9996774792671204
ka	0.9995929598808289
ka	1.0000102519989014
ka	0.9996468424797058
ka	0.999783992767334
ka	0.9992269277572632
ka	1.0000756978988647
ka	0.9999024271965027
ka	0.9988901615142822
ka	0.9988136291503906
ka	0.9998465776443481
ka	0.9997046589851379
ka	0.9996192455291748
ka	0.999941885471344
ka	0.995498538017273
ka	0.995498538017273
ka	0.9980272054672241
ka	0.9982253313064575
ka	0.9626734852790833
ka	0.9993853569030762
ka	0.9852675795555115
ka	0.9999568462371826
ka	0.9986395239830017
ka	0.9983331561088562
ka	0.9327483773231506
ka	0.9990425109863281
ka	0.9975916743278503
ka	0.9808337688446045
ka	0.9997609853744507
ka	0.9860758781433105
ka	0.9996557831764221
ka	0.9971631169319153
ka	0.998555064201355
ka	0.9974578619003296
ka	0.999978244304657
ka	0.9965333342552185
ka	0.9975473880767822
ka	0.9991602301597595
ka	0.9998763203620911
ka	0.9997044801712036
ka	0.9997525811195374
ka	1.0000262260437012
ka	1.0000287294387817
ka	0.9999690055847168
ka	0.9984683394432068
ka	1.0000585317611694
ka	0.9999983310699463
ka	0.9998918175697327
ka	0.9995421767234802
ka	1.0000312328338623
ka	0.9950969815254211
ka	0.9995574355125427
ka	0.995498538017273
ka	0.9999004006385803
ka	0.995498538017273
ka	1.0000197887420654
ka	0.9986745119094849
ka	0.9987415671348572
ka	1.000064492225647
ka	1.0000027418136597
ka	0.9996869564056396
ka	0.9997326135635376
ka	1.0000317096710205
ka	1.0000330209732056
ka	0.9837775230407715
ka	0.9994768500328064
ka	0.9968634247779846
ka	0.9869388341903687
ka	0.999647855758667
ka	0.9993617534637451
ka	0.9990499019622803
ka	0.9999393224716187
ka	0.9988049268722534
ka	0.9990127682685852
ka	0.9990499019622803
ka	0.9995673298835754
ka	0.9938511848449707
ka	0.9954772591590881
ka	0.9938511848449707
ka	0.9938511848449707
ka	0.9969342947006226
ka	0.9988501071929932
ka	0.9988501071929932
ka	0.9992690086364746
ka	0.9954772591590881
ka	0.9990236759185791
ka	0.9990236759185791
ka	0.9999090433120728
ka	0.9990236759185791
ka	0.9080653786659241
xmf	0.9506247043609619
ka	0.9995988011360168
xmf	0.7328542470932007
xmf	0.9200465679168701
ka	0.9993347525596619
ka	0.9958061575889587
ka	0.42049452662467957
ka	0.9108096361160278
ka	0.9985525012016296
ka	0.9490615725517273
ka	0.9989851713180542
ka	0.34086018800735474
ka	0.9995988011360168
ka	0.6977245807647705
ka	0.9987874627113342
ka	0.9978823065757751
ka	0.9952113032341003
ka	0.9957840442657471
ka	0.9580954909324646
ka	0.989651083946228
ka	0.9998745918273926
ka	0.9739156365394592
ka	0.9991658329963684
ka	0.9993347525596619
ka	0.9220148324966431
ka	0.849763035774231
ka	0.9697346091270447
ka	0.9937586188316345
ka	0.8499405384063721
ka	0.8903720378875732
ka	0.9995604753494263
ka	0.9104148149490356
ka	0.9570883512496948
ka	0.9925689101219177
ka	0.9279413819313049
ka	0.8757678270339966
ka	0.9665899276733398
ka	1.0000009536743164
ka	0.971100389957428
ka	0.837665855884552
xmf	0.8518456220626831
ka	0.9887741208076477
ka	0.9674283266067505
ka	0.9937673211097717
ka	0.8909910321235657
ka	0.9976505637168884
ka	0.9968003630638123
ka	0.963895857334137
ka	0.9997779726982117
ka	0.9996052384376526
xmf	0.8992554545402527
ka	0.982213020324707
ka	0.8842521905899048
ka	0.9272801280021667
ka	0.9995555281639099
ka	0.9963681697845459
ka	0.970152735710144
ka	0.9982717633247375
ka	0.9999192953109741
ka	0.9983531832695007
ka	0.9878934621810913
ka	0.9650841951370239
ka	0.9997785091400146
ka	0.4112117886543274
ka	0.9969577789306641
ka	0.9385595917701721
ka	0.9637117981910706
ka	0.5285905003547668
ka	0.9854052662849426
ka	0.9070180058479309
ka	0.9972098469734192
ka	0.9965161681175232
ka	0.9136523008346558
ka	0.9933124780654907
ka	0.9491495490074158
xmf	0.5041190981864929
xmf	0.4784863591194153
ka	0.9992761611938477
ka	0.994407057762146
ka	0.9998875260353088
ka	0.9933662414550781
ka	0.7967631220817566
ka	0.9611795544624329
ka	0.6376660466194153
ka	0.7955329418182373
ka	0.9774815440177917
ka	0.9823498725891113
ka	0.9403526186943054
ka	0.9497193694114685
ka	0.9751095771789551
ka	0.9813880324363708
ka	0.5007814764976501
ka	0.946276068687439
ka	0.9999948143959045
ka	0.999952495098114
ka	0.9794202446937561
ka	0.8752433061599731
ka	0.44420692324638367
ka	0.853501558303833
ka	0.5487490892410278
ka	0.9790129661560059
ka	0.22585763037204742
ka	0.487339049577713
ka	0.9834694862365723
ka	0.9859504699707031
ka	0.9949707984924316
ka	0.9985381960868835
ka	0.9966022372245789
ka	0.5607786178588867
ka	0.8836091160774231
ka	0.9461642503738403
ka	0.9991203546524048
ka	0.9936034679412842
ka	0.9949854016304016
ka	0.9954437613487244
ka	0.9148436188697815
ka	0.9427297711372375
ka	0.9412069320678711
ka	0.9872241616249084
ka	0.893893837928772
ka	0.9746517539024353
ka	1.0000169277191162
ka	0.9931108951568604
ka	0.9905015230178833
ka	0.9881244897842407
ka	0.6049944758415222
uz	0.3466618061065674
xmf	0.3198414444923401
ka	0.9992362856864929
ka	0.9870845079421997
ka	0.45412716269493103
ka	0.9968174695968628
ka	0.994658887386322
ka	0.99660325050354
ka	0.9981110692024231
ka	0.5428076982498169
ka	0.9864075183868408
ka	0.9430679082870483
ka	0.9980362057685852
ka	0.9896119832992554
ka	0.9995920658111572
ka	0.9982835054397583
ka	0.9911288619041443
ka	0.9006074070930481
ka	0.5908204913139343
uz	0.19831077754497528
ka	0.9992498159408569
ka	0.9924609661102295
ka	0.9529322385787964
ka	0.987043559551239
ka	0.49865594506263733
ka	0.9982090592384338
ka	0.9635552167892456
xmf	0.8239634037017822
ka	0.9657338857650757
ka	0.9754900932312012
ka	0.9938164353370667
ka	0.9919476509094238
ka	0.5731102824211121
ka	0.9891048073768616
ka	0.9856687188148499
ka	0.9702898859977722
ka	0.9665569067001343
ka	0.9710583686828613
ka	0.9785626530647278
ka	0.9427236318588257
ka	0.9203974008560181
ka	0.9178973436355591
ka	0.999713122844696
ka	0.9997795820236206
ka	0.9960610866546631
ka	0.999713122844696
ka	0.998513400554657
ka	0.8109046220779419
ka	0.998513400554657
ka	0.9875425696372986
ka	0.9996204972267151
ka	0.9994556307792664
ka	0.9990110397338867
ka	0.9990166425704956
ka	0.998978853225708
ka	0.9766827821731567
ka	0.997459888458252
ka	0.9996092915534973
ka	0.9996308088302612
ka	1.000004529953003
ka	0.9999978542327881
ka	0.9997093081474304
ka	0.9981971979141235
ka	0.969998300075531
ka	0.9999984502792358
ka	0.9997683167457581
ka	0.9999226331710815
ka	0.993112325668335
ka	0.999671995639801
ka	0.9991185665130615
ka	0.9974385499954224
ka	1.0000399351119995
ka	1.0000708103179932
ka	0.9999147057533264
ka	0.9998246431350708
ka	0.9993840456008911
ka	0.9942273497581482
ka	0.9999973773956299
ka	0.9999879598617554
ka	0.9999879598617554
ka	1.0000413656234741
ka	1.000016689300537
ka	0.9976521730422974
ka	0.9970877766609192
ka	0.99802166223526
ka	0.9995539784431458
ka	0.9994694590568542
ka	1.0000665187835693
ka	0.9993318915367126
ka	0.9991503953933716
ka	0.997793972492218
ka	0.9983516335487366
ka	0.9983442425727844
ka	0.9966338276863098
ka	1.0000590085983276
ka	0.9999117851257324
ka	0.9990190863609314
ka	0.9998382925987244
ka	0.9981915950775146
ka	1.0000228881835938
ka	0.9980595707893372
ka	0.9983277916908264
ka	0.995932400226593
ka	0.9999944567680359
ka	0.9736261963844299
ka	0.9996764659881592
ka	0.9984140396118164
ka	0.9997935891151428
ka	0.998210608959198
ka	0.9973301291465759
ka	0.9997698068618774
ka	1.0000226497650146
ka	1.000037670135498
ka	1.0000466108322144
ka	0.9996521472930908
ka	0.9989932179450989
ka	1.0000356435775757
ka	0.9989334940910339
ka	0.998866617679596
ka	0.9996164441108704
ka	0.9962349534034729
ka	0.9999810457229614
ka	0.9311402440071106
ka	0.9996944069862366
ka	1.0000406503677368
ka	0.9989269375801086
ka	0.9995999932289124
ka	0.9996760487556458
ka	1.0000391006469727
ka	0.9999482035636902
ka	0.99946528673172
ka	0.9849721789360046
ka	0.9997529983520508
ka	0.999908983707428
ka	0.999426543712616
ka	0.9999312162399292
ka	0.9989680647850037
ka	0.9997255802154541
ka	0.9996442794799805
ka	0.9998679757118225
ka	0.9997274875640869
ka	0.9973056316375732
ka	0.9992344379425049
ka	0.9998407363891602
ka	0.971184492111206
ka	0.9988946318626404
ka	1.0000689029693604
ka	0.9998061060905457
ka	0.9974414706230164
ka	1.000056505203247
ka	0.9999252557754517
ka	1.0000178813934326
ka	1.0000178813934326
ka	0.9999880790710449
ka	0.9993519186973572
ka	0.9997924566268921
ka	0.9988502264022827
ka	0.9902929663658142
ka	0.995891809463501
ka	0.9902929663658142
ka	0.9980303645133972
ka	0.9982542395591736
ka	0.7779656648635864
ka	0.9812561273574829
ka	0.9998816251754761
ka	0.9979858994483948
ka	1.0000454187393188
ka	0.9988912343978882
ka	0.9998878240585327
ka	0.9805794358253479
ka	0.9999135732650757
ka	0.9969916343688965
ka	0.9998325705528259
ka	0.9980428218841553
ka	0.9945740699768066
ka	0.9727102518081665
ka	0.9942348599433899
ka	1.0000524520874023
ka	0.874341607093811
ka	0.38319137692451477
ka	0.9779157042503357
ka	0.9388776421546936
xmf	0.8942515254020691
ka	0.9570194482803345
ka	0.950096845626831
ka	0.5493136644363403
ka	0.9687387347221375
ka	0.9677882194519043
ka	0.996537983417511
ka	0.9998683929443359
ka	0.991266131401062
ka	0.9834206700325012
ka	0.9866189956665039
ka	0.9942958950996399
ka	0.8207324147224426
ka	0.8939942717552185
ka	0.9987948536872864
ka	0.660068690776825
ka	0.9846352934837341
ka	0.9979795217514038
ka	0.999430775642395
ka	0.9999380111694336
ka	0.9964533448219299
ka	0.9998462796211243
ka	0.9999639391899109
ka	1.0000792741775513
ka	0.9991670250892639
ka	0.9999397397041321
ka	1.000075101852417
ka	0.9974801540374756
ka	0.9999456405639648
ka	0.9999547004699707
ka	0.9961601495742798
ka	1.0000710487365723
ka	1.0000720024108887
ka	0.9999752640724182
ka	0.9995202422142029
ka	0.9972929358482361
ka	1.0000773668289185
ka	0.9989369511604309
ka	0.9981449842453003
ka	1.0000572204589844
ka	0.9992400407791138
ka	0.9999933242797852
ka	1.000020980834961
ka	0.9993730783462524
ka	1.0000587701797485
ka	0.9986857771873474
ka	0.9998193979263306
ka	0.999995231628418
ka	0.9807665944099426
ka	1.0000790357589722
ka	1.000073790550232
ka	1.0000578165054321
ka	0.9995554089546204
ka	0.996185302734375
ka	1.000022053718567
ka	0.9811148643493652
ka	0.999731183052063
ka	0.9999946355819702
ka	1.0000187158584595
ka	0.9925879240036011
ka	0.9972407221794128
ka	0.9990097880363464
ka	0.9999627470970154
ka	0.9996303915977478
ka	0.9968255758285522
ka	0.9999880194664001
ka	0.9752509593963623
ka	0.9999753832817078
ka	0.989957332611084
ka	0.9945755004882812
ka	0.9999374151229858
ka	0.9990196228027344
ka	0.9977138042449951
ka	0.9943364262580872
ka	1.0000189542770386
ka	0.9944015741348267
ka	0.9860185980796814
ka	0.9991118907928467
ka	0.999970555305481
ka	0.997903048992157
ka	0.9526476263999939
ka	1.0000112056732178
ka	0.9987916946411133
ka	1.0000543594360352
ka	1.000017762184143
ka	0.9966127276420593
ka	0.9959442615509033
ka	0.9999538660049438
ka	1.0000572204589844
ka	0.9964191317558289
ka	0.9975588917732239
ka	0.9992014169692993
ka	0.8221946954727173
ka	0.9973642826080322
ka	0.9999704360961914
ka	0.9962900280952454
ka	1.0000325441360474
ka	0.9969702959060669
ka	1.0000689029693604
ka	0.9976308941841125
ka	0.9986251592636108
ka	0.9958045482635498
ka	0.9950169324874878
ka	0.9939008355140686
ka	0.9960553050041199
ka	0.9998695254325867
ka	0.9997393488883972
ka	1.0000107288360596
ka	0.9994727969169617
ka	0.9994986653327942
ka	0.9983630180358887
ka	0.9995145797729492
ka	1.000038504600525
ka	1.0000618696212769
ka	0.9999277591705322
ka	0.998978853225708
ka	0.9997519254684448
ka	0.9988223314285278
ka	0.9996241927146912
ka	1.0000396966934204
ka	0.9990298748016357
ka	0.9859995245933533
ka	0.9976955056190491
ka	0.9995913505554199
ka	0.9110980033874512
ka	0.9894466996192932
ka	0.9950663447380066
ka	0.9995842576026917
ka	0.999738335609436
ka	0.996694028377533
ka	0.9911341667175293
ka	0.9967328310012817
ka	1.0000799894332886
ka	0.9434044361114502
ka	0.9999375343322754
ka	0.9986955523490906
ka	0.9764906764030457
ka	0.9999897480010986
ka	0.9996719360351562
ka	0.9996749758720398
ka	0.9999390840530396
ka	0.9999875426292419
ka	0.9998948574066162
ka	0.8395195007324219
ka	0.9926727414131165
ka	0.991634726524353
ka	0.9997355937957764
ka	0.9920529127120972
ka	0.9997206926345825
ka	0.9985060691833496
ka	0.9999668002128601
ka	0.9964629411697388
ka	0.9993373155593872
ka	0.998183012008667
ka	0.9996223449707031
ka	0.9962173700332642
ka	0.95738285779953
ka	0.95738285779953
ka	0.95738285779953
ka	0.9971553683280945
ka	0.9996591806411743
ka	0.9994582533836365
ka	0.996030867099762
ka	0.9991441369056702
ka	0.9983166456222534
ka	0.9994571208953857
ka	0.985641360282898
ka	0.9992920160293579
ka	0.9976847767829895
ka	0.990504264831543
ka	1.0000079870224
ka	0.9997807145118713
ka	0.9975125193595886
ka	0.9994706511497498
ka	1.0000451803207397
ka	0.9957097768783569
ka	0.9996838569641113
ka	0.9990740418434143
ka	0.9999745488166809
ka	1.0000673532485962
ka	1.0000121593475342
ka	1.0000346899032593
ka	0.9997798800468445
ka	0.9995388984680176
ka	0.9993066191673279
ka	0.9999307990074158
ka	0.9997883439064026
ka	0.9908178448677063
ka	0.9939985275268555
ka	0.9996094107627869
ka	0.997955322265625
ka	0.9997279644012451
ka	0.9986022114753723
ka	0.9942620396614075
ka	0.9992431402206421
ka	0.9991312623023987
ka	0.9977232217788696
ka	0.9999743103981018
ka	0.999626100063324
ka	0.9999389052391052
ka	0.9991147518157959
ka	0.9996356964111328
ka	0.9945757985115051
ka	1.0000284910202026
ka	0.9965111017227173
ka	0.9999468922615051
ka	0.9997275471687317
ka	0.9993665218353271
ka	1.0000077486038208
ka	1.0000722408294678
ka	0.9999914765357971
ka	0.9982879161834717
ka	0.9998741745948792
ka	1.0000724792480469
ka	0.9916738867759705
ka	0.9967042207717896
ka	1.0000262260437012
ka	1.00007963180542
ka	0.9997196197509766
ka	0.987610399723053
ka	0.9973573684692383
ka	0.9976695775985718
ka	0.999712347984314
ka	0.9972586035728455
ka	1.0000377893447876
ka	0.9982848167419434
ka	0.9982410669326782
ka	0.9976568818092346
ka	0.9996718764305115
ka	0.9558301568031311
ka	0.9989182353019714
ka	0.9994685053825378
ka	0.9999421834945679
ka	1.0000343322753906
ka	0.9770746231079102
ka	0.9998523592948914
ka	0.9998024106025696
ka	0.9999626278877258
ka	0.9998568296432495
ka	0.9998807311058044
ka	0.999066174030304
ka	1.0000685453414917
ka	0.9908670783042908
ka	1.000076174736023
ka	0.9974572062492371
ka	0.9916650056838989
ka	0.989737331867218
ka	0.9993681311607361
ka	0.999297559261322
ka	0.9998911619186401
ka	0.9812527298927307
ka	0.9996345043182373
ka	0.99757981300354
ka	0.9984924793243408
ka	0.9990546107292175
ka	0.993683934211731
ka	0.9930465817451477
ka	0.9991618394851685
ka	0.9996985793113708
ka	0.9975836277008057
ka	0.9985924959182739
ka	0.9998477101325989
ka	0.9930827021598816
ka	0.9991854429244995
ka	0.9982824325561523
ka	0.996858537197113
ka	0.9990652799606323
ka	0.9816980361938477
ka	0.9992392063140869
ka	0.9999748468399048
ka	0.9953542947769165
ka	0.9962911605834961
ka	0.9998757839202881
ka	1.0000475645065308
ka	0.986869752407074
ka	1.0000373125076294
ka	0.9998253583908081
ka	0.9989932775497437
ka	0.9266353845596313
ka	0.9999598264694214
ka	1.0000489950180054
ka	1.000038504600525
ka	1.0000427961349487
ka	0.9990509748458862
ka	0.9994615912437439
ka	0.9941020011901855
ka	0.9998180866241455
ka	0.9997488260269165
ka	0.9930676221847534
ka	0.9957123398780823
ka	1.0000649690628052
ka	0.9999889731407166
ka	1.000043511390686
ka	0.9748767018318176
ka	0.9378633499145508
ka	0.9991831183433533
ka	0.9999716877937317
ka	0.9997939467430115
ka	1.0000008344650269
ka	0.99554443359375
ka	0.9998298287391663
ka	1.0000567436218262
ka	1.0000691413879395
ka	0.9994862675666809
ka	0.999430775642395
ka	0.9999365210533142
ka	0.9968588352203369
ka	0.9985796809196472
ka	0.9993528723716736
ka	0.9981868267059326
ka	0.9987615346908569
ka	0.9958253502845764
ka	1.0000187158584595
ka	0.9985984563827515
ka	0.9972351789474487
ka	1.000030279159546
ka	0.9995205998420715
ka	0.999117374420166
ka	0.9970132112503052
ka	0.9990768432617188
ka	0.9964613318443298
ka	0.9997685551643372
ka	1.0000323057174683
ka	0.9987396597862244
ka	0.9996499419212341
ka	0.9953303933143616
ka	0.9995021224021912
ka	0.999904215335846
ka	0.9690458178520203
ka	0.9991750717163086
ka	0.9926437139511108
ka	0.999749481678009
ka	0.9993770122528076
ka	0.9962769150733948
ka	0.9894350171089172
ka	0.995537281036377
ka	0.9998140335083008
ka	0.9997620582580566
ka	1.000053882598877
ka	0.9985012412071228
ka	0.9945650696754456
ka	0.9936837553977966
ka	0.9996396899223328
ka	0.9996001124382019
ka	0.9989588856697083
ka	1.0000616312026978
ka	0.9997350573539734
ka	0.9987531900405884
ka	0.9995307326316833
ka	0.9999801516532898
ka	0.9933815598487854
ka	0.998911440372467
ka	0.9991390705108643
ka	1.0000759363174438
ka	0.9998217821121216
ka	0.9997025728225708
ka	0.9985789656639099
ka	0.9925322532653809
ka	0.9918703436851501
ka	0.9993184208869934
ka	0.9988530874252319
ka	0.9998518228530884
ka	0.999539852142334
ka	0.9506139755249023
ka	0.9999438524246216
ka	1.0000410079956055
ka	0.9992541670799255
ka	0.9974095821380615
ka	1.0000183582305908
ka	0.9999868273735046
ka	0.9997563362121582
ka	0.9989259243011475
ka	1.0000108480453491
ka	0.9016255140304565
ka	0.9970375895500183
ka	0.9960363507270813
ka	0.999370276927948
ka	0.9992392063140869
ka	0.9987497925758362
ka	1.0000123977661133
ka	1.0000205039978027
ka	0.9997275471687317
ka	1.0000213384628296
ka	0.9997352957725525
ka	0.9767150282859802
ka	0.998378574848175
ka	0.9972999691963196
ka	1.0000672340393066
ka	0.9994162321090698
ka	1.0000190734863281
ka	1.0000165700912476
ka	0.9875532388687134
ka	0.9979143142700195
ka	0.9998920559883118
ka	0.9811732172966003
ka	0.9988834857940674
ka	0.9830169081687927
ka	0.9987132549285889
ka	0.999372661113739
ka	0.9999196529388428
ka	0.9986907839775085
ka	1.00002920627594
ka	0.9987185001373291
ka	1.0000755786895752
ka	1.0000743865966797
ka	0.9941635727882385
ka	1.0000663995742798
ka	1.0000252723693848
ka	0.9988675713539124
ka	1.0000544786453247
ka	0.9906516075134277
ka	0.9998911619186401
ka	0.9950535893440247
ka	0.9992253184318542
ka	0.9989890456199646
ka	0.9997488260269165
ka	0.9964041113853455
ka	0.9974133968353271
ka	0.9992284774780273
ka	0.9940471649169922
ka	1.0000629425048828
ka	0.9979087114334106
ka	0.9991703033447266
ka	0.9998400211334229
ka	1.0000534057617188
ka	0.9993541240692139
ka	0.999882161617279
ka	0.9818868637084961
ka	1.0000615119934082
ka	0.9999580383300781
ka	0.9999133348464966
ka	0.9966369271278381
ka	0.9999610185623169
ka	0.9987310767173767
ka	1.0000419616699219
ka	0.9975038170814514
ka	0.9999405741691589
ka	0.9997168779373169
ka	0.999948263168335
ka	0.9992520213127136
ka	0.9999666213989258
ka	0.9612327814102173
ka	0.9683822393417358
ka	0.9916375279426575
ka	0.9925359487533569
ka	0.9316146969795227
ka	0.9523221254348755
ka	0.8909562230110168
ka	0.9405596852302551
ka	0.9968078136444092
ka	0.9964209198951721
ka	0.9834694862365723
ka	0.9859504699707031
ka	0.9060653448104858
ka	0.9936859011650085
ka	0.9999591112136841
ka	0.9510347843170166
ka	0.9936835765838623
ka	0.9915717840194702
ka	0.9352881908416748
ka	0.8194560408592224
xmf	0.5658106803894043
ka	0.9860877990722656
ka	0.9560093283653259
ka	0.9975548386573792
ka	0.982120931148529
ka	0.9908759593963623
et	0.36556681990623474
ka	0.9971877932548523
ka	0.9189502000808716
ka	0.9440284371376038
ka	0.9464573264122009
ka	0.9897839426994324
ka	0.9427297711372375
ka	0.8781193494796753
ka	0.993278443813324
ka	0.9628034830093384
ka	0.9987894892692566
ka	0.9992616772651672
ka	0.9562689065933228
ka	0.9998967051506042
ka	0.9896256327629089
ka	0.9980013370513916
xmf	0.7860592603683472
ka	0.933258056640625
ka	0.9969604015350342
ka	0.9729906916618347
ka	0.8249119520187378
ka	0.7206897139549255
ka	0.9998666644096375
ka	0.9913503527641296
ka	0.9999006390571594
ka	0.3998243808746338
ka	0.8803711533546448
ka	0.9386038184165955
ka	0.9520407915115356
ka	0.9662989974021912
ka	0.9637264013290405
ka	0.997565507888794
ka	0.8679391741752625
ka	0.9915187954902649
ka	0.5607786178588867
ka	0.9997563362121582
ka	0.9903432726860046
ka	0.9573215842247009
xmf	0.9407880306243896
xmf	0.8686150312423706
ka	0.9977799654006958
ka	0.6710426807403564
uz	0.3099616467952728
ka	0.9966180920600891
ka	0.5112484097480774
ka	0.9841728806495667
ka	0.8927566409111023
ka	0.9848450422286987
xmf	0.6494271159172058
ka	0.47457095980644226
ka	0.9990170001983643
ka	0.9621508121490479
