kz_rus_symb_lang	probability
ky	0.9861217141151428
kk	0.3253900706768036
ru	0.7623078227043152
ru	0.5373338460922241
ky	0.7880882620811462
ky	0.4815934896469116
ky	0.6737542748451233
ky	0.506313145160675
ky	0.852881133556366
ky	0.3572007119655609
tt	0.6244751214981079
kk	0.42453691363334656
ky	0.8039509057998657
tt	0.41677379608154297
ba	0.348474383354187
ba	0.2581413984298706
tt	0.7781199812889099
kk	0.9747846126556396
ru	0.5527752041816711
ru	0.39565548300743103
ru	0.8558014035224915
ky	0.8004232048988342
ky	0.7530403733253479
ru	0.4653516411781311
ru	0.5794594287872314
ky	0.5059078931808472
ky	0.6591842770576477
ky	0.39297282695770264
ky	0.7107545137405396
kk	0.5750294327735901
kk	0.7081756591796875
ky	0.6056645512580872
kk	0.8872770071029663
ru	0.5978578329086304
tt	0.5939823985099792
tt	0.34421712160110474
kk	0.9490867257118225
ky	0.6961918473243713
kk	0.45840057730674744
kk	0.9399423599243164
ky	0.6858745217323303
ru	0.8064330220222473
ru	0.4513353407382965
ru	0.22497262060642242
ky	0.48168134689331055
kk	0.6036264896392822
ba	0.45731115341186523
tt	0.35909369587898254
ky	0.7342002987861633
tt	0.8646049499511719
kk	0.8442776799201965
sr	0.5277882218360901
ky	0.8660396933555603
ky	0.7056794762611389
ru	0.5631805062294006
ky	0.9786983132362366
kk	0.4507078528404236
tt	0.6244761347770691
ky	0.48550674319267273
ru	0.4814939498901367
ru	0.3980814218521118
ky	0.6366637349128723
kk	0.4453049302101135
ru	0.6600596904754639
ky	0.3303190767765045
tt	0.4293544292449951
ky	0.7559089660644531
ky	0.6156851053237915
kk	0.9405578970909119
ky	0.9605181217193604
kk	0.7566981315612793
ru	0.35441428422927856
ky	0.4852936267852783
ru	0.5478255152702332
ky	0.8985921740531921
kk	0.3048575520515442
ru	0.9412171244621277
ru	0.9050899147987366
kk	0.40613383054733276
kk	0.846660852432251
ky	0.8670434951782227
ru	0.38807812333106995
tt	0.3392508924007416
kk	0.6414291262626648
ky	0.8281047940254211
ky	0.7099587917327881
ky	0.9553404450416565
tt	0.4298170804977417
kk	0.5118183493614197
ky	0.42770519852638245
tt	0.32961544394493103
ba	0.4162009060382843
ky	0.9629282355308533
ky	0.9700974225997925
kk	0.6202078461647034
ky	0.5504994988441467
ky	0.9988707900047302
kk	0.6760657429695129
mhr	0.26164957880973816
kk	0.4942833185195923
ky	0.8464208841323853
kk	0.34894445538520813
ky	0.940129280090332
ky	0.6345102190971375
mk	0.30865734815597534
kk	0.6706447601318359
ky	0.3976941704750061
tt	0.5338991284370422
ky	0.8713752031326294
kk	0.880094051361084
ky	0.6360917091369629
tt	0.40957099199295044
ru	0.4758341312408447
ky	0.6725249886512756
ky	0.8163977265357971
ky	0.42386719584465027
ru	0.3861089050769806
ru	0.39028990268707275
ky	0.38756561279296875
ky	0.6254394054412842
ky	0.34233736991882324
tt	0.40822508931159973
ky	0.891008734703064
tt	0.34653452038764954
ky	0.5685961246490479
kk	0.7571876645088196
kk	0.5233863592147827
sr	0.6699272394180298
ru	0.8303229212760925
ru	0.757600724697113
ru	0.5786988139152527
ru	0.6159383058547974
ru	0.8672577738761902
ky	0.3152998983860016
ru	0.6461137533187866
kk	0.659231960773468
kk	0.6507912278175354
mn	0.3510398864746094
ru	0.9078827500343323
ru	0.8063967823982239
mk	0.6118952035903931
ky	0.8193911910057068
kk	0.509204089641571
kk	0.2874789834022522
ba	0.49085983633995056
ru	0.7680314779281616
tt	0.5890310406684875
ba	0.37699371576309204
ky	0.375201016664505
tt	0.410324364900589
ky	0.4323357343673706
ky	0.4271717071533203
ky	0.8478214740753174
ru	0.3206702768802643
ky	0.6339651346206665
ru	0.7301430106163025
mk	0.2513916790485382
ky	0.942026674747467
kk	0.8795308470726013
kk	0.4643103778362274
ky	0.9792936444282532
ky	0.979253888130188
ky	0.9477434158325195
ru	0.67641681432724
mhr	0.21258045732975006
kk	0.370589941740036
ky	0.973048210144043
ky	0.9974608421325684
tt	0.5145863890647888
kk	0.505463182926178
ru	0.4704042673110962
kk	0.9627938866615295
ky	0.7733598947525024
mn	0.3675418794155121
mhr	0.34499073028564453
ru	0.8374374508857727
ru	0.9057085514068604
kk	0.49118655920028687
tt	0.55547034740448
ru	0.48906946182250977
tt	0.4447143077850342
kk	0.7023935914039612
ru	0.8603940010070801
ky	0.5958998203277588
ru	0.9475743174552917
kk	0.8016546368598938
ky	0.921470046043396
ru	0.5301626920700073
ba	0.5203241109848022
ru	0.47602906823158264
ky	0.672834575176239
ky	0.9455724358558655
ru	0.9383702278137207
ru	0.441135048866272
ky	0.25242069363594055
uz	0.2870120108127594
kk	0.42145073413848877
ru	0.6396172642707825
kk	0.4222773313522339
kk	0.5813485383987427
kk	0.5166898965835571
kk	0.5624405145645142
tt	0.5696668028831482
ky	0.38767796754837036
ky	0.9986788630485535
kk	0.5200752019882202
mk	0.6953135132789612
ky	0.9863771796226501
mk	0.43084654211997986
kk	0.42111852765083313
ky	0.4284628629684448
mk	0.4559534192085266
ky	0.986960768699646
ky	0.7205276489257812
ky	0.9038963913917542
mn	0.6890109181404114
tt	0.5220798254013062
kk	0.8061886429786682
ky	0.5226439237594604
ky	0.9517671465873718
kk	0.7317405343055725
ru	0.9201083779335022
ru	0.6858190894126892
mhr	0.3383929133415222
ky	0.3534370958805084
ky	0.4818626940250397
mn	0.42507320642471313
ky	0.618702232837677
be	0.48729410767555237
ba	0.5576644539833069
kk	0.5585697293281555
mn	0.8527457118034363
ky	0.45291784405708313
ru	0.5310849547386169
ky	0.31549525260925293
ky	0.6753020882606506
ky	0.7177168726921082
ba	0.37162214517593384
ky	0.9911114573478699
tt	0.5984950661659241
tt	0.7467750906944275
ba	0.22689828276634216
ky	0.29303833842277527
ky	0.39985471963882446
ru	0.4732586443424225
ru	0.38861432671546936
kk	0.715141773223877
mk	0.5863175988197327
tt	0.4807586967945099
kk	0.4986554980278015
mn	0.9069831371307373
ky	0.7193855047225952
kk	0.40998876094818115
tt	0.6542105078697205
ky	0.7676092982292175
bg	0.4051923155784607
ky	0.8755400776863098
mn	0.8295278549194336
ru	0.5150362849235535
ky	0.4515360891819
ky	0.45515117049217224
kk	0.8444653749465942
kk	0.4313214123249054
ky	0.4223029911518097
tt	0.9676885604858398
ky	0.8433324694633484
ky	0.2858964502811432
kk	0.5077164173126221
kk	0.3649600148200989
kk	0.848761260509491
ky	0.24323701858520508
kk	0.2654714584350586
kk	0.49820077419281006
ky	0.6536985635757446
kk	0.6507669687271118
kk	0.4547947347164154
ky	0.8710184097290039
ru	0.8384069204330444
kk	0.7524896860122681
ky	0.3459937870502472
ky	0.6354371309280396
kk	0.9307442307472229
ru	0.9399964213371277
ru	0.7170624732971191
ky	0.886307954788208
ru	0.691170334815979
ky	0.9603294730186462
ky	0.6253598928451538
ky	0.7099660038948059
kk	0.7448372840881348
tt	0.8574262857437134
tt	0.30459150671958923
bg	0.678928554058075
ky	0.9620090126991272
tt	0.33807483315467834
ru	0.5852591395378113
ky	0.891077995300293
mn	0.27773675322532654
ky	0.9622051119804382
ru	0.4115496873855591
kk	0.4395586848258972
tt	0.5643777251243591
ky	0.7376793622970581
mk	0.3478059768676758
ky	0.9254736304283142
ru	0.4895343482494354
ru	0.4934937059879303
ru	0.8882028460502625
tt	0.6776314973831177
ky	0.7393401861190796
xal	0.2680909037590027
mn	0.2524738907814026
ky	0.6905347108840942
ky	0.7018056511878967
kk	0.7847309708595276
ru	0.3786371052265167
ba	0.44495245814323425
mn	0.8058571815490723
ru	0.6236072778701782
tt	0.534744918346405
ky	0.4577368199825287
ky	0.43233722448349
ky	0.8418216705322266
kk	0.38922423124313354
ru	0.44013309478759766
ru	0.5619215369224548
ru	0.501365065574646
tt	0.8155667185783386
ky	0.7626209855079651
ru	0.7718139886856079
ky	0.41846296191215515
tt	0.40603023767471313
kk	0.4039187729358673
ky	0.689724862575531
ky	0.5480563044548035
mhr	0.2667001187801361
tt	0.3389224112033844
kk	0.6178078651428223
kk	0.5659494996070862
ba	0.30025529861450195
kk	0.5669692754745483
ky	0.4640544652938843
ky	0.4440757632255554
ky	0.8525646328926086
ky	0.4640524387359619
ru	0.715989887714386
ky	0.9767751097679138
ru	0.37103748321533203
ky	0.7139448523521423
ky	0.4579852521419525
mn	0.5541163682937622
kk	0.2509530186653137
ru	0.5232862234115601
ru	0.5381453037261963
ky	0.3004150390625
ky	0.7914226055145264
tt	0.6005609631538391
ky	0.7255502343177795
ru	0.8490232229232788
ky	0.5788394212722778
sr	0.504914402961731
kk	0.7271813750267029
ru	0.4300538897514343
tt	0.35250383615493774
ky	0.9593883156776428
ky	0.6267582774162292
ky	0.4427351653575897
ky	0.4189554750919342
ru	0.41457080841064453
ba	0.4825740158557892
ru	0.9020424485206604
ba	0.3903616964817047
ky	0.8906239867210388
ru	0.40371939539909363
ru	0.557879626750946
kk	0.7595711946487427
kk	0.2508065104484558
mhr	0.817812979221344
ky	0.9330154657363892
tt	0.5177141427993774
ky	0.6730504035949707
ru	0.7322736382484436
ky	0.37052640318870544
ru	0.7134720087051392
kk	0.3596939742565155
ky	0.8051494359970093
ru	0.5134055614471436
tt	0.37847256660461426
ru	0.8058578372001648
tt	0.42416131496429443
ru	0.9081718921661377
kk	0.3297344148159027
ky	0.4845985174179077
kk	0.38937580585479736
ru	0.5795456171035767
ru	0.5114356279373169
ky	0.7458147406578064
sr	0.3297523558139801
ky	0.9762692451477051
kk	0.8230765461921692
ba	0.26887619495391846
mk	0.5901657938957214
sr	0.563785195350647
ky	0.6865977048873901
ru	0.438679575920105
ru	0.8124850988388062
ru	0.8538622856140137
ru	0.38510438799858093
ru	0.6072105765342712
kk	0.8220952153205872
ru	0.36409130692481995
ru	0.2781037986278534
ky	0.9767305850982666
ru	0.7548303008079529
be	0.5466778874397278
ru	0.4155063331127167
kk	0.6665051579475403
ky	0.5475465655326843
ky	0.6194260120391846
ky	0.768906831741333
tt	0.39032217860221863
ru	0.9106056094169617
mn	0.25250232219696045
ky	0.9655476808547974
ky	0.7032326459884644
ky	0.918279230594635
tt	0.5490506291389465
ky	0.7689204216003418
ky	0.36158886551856995
ru	0.8159441351890564
ru	0.5210161805152893
ky	0.9847926497459412
ky	0.9941819310188293
ky	0.3708004653453827
ky	0.6348479390144348
kk	0.6437897682189941
ru	0.7516720294952393
ky	0.3907112181186676
ru	0.7376148104667664
ba	0.4356536567211151
kk	0.8763619661331177
kk	0.30986884236335754
ky	0.4193432927131653
ky	0.44324150681495667
ru	0.8837026953697205
ba	0.7874154448509216
ru	0.31521424651145935
ky	0.563332200050354
be	0.656592071056366
ru	0.5347626805305481
kk	0.7995762825012207
mk	0.4149913191795349
ru	0.8141615390777588
ru	0.2266223281621933
tt	0.5780408978462219
kk	0.9354296922683716
ky	0.8495948314666748
ky	0.8541740775108337
tt	0.4905179440975189
bg	0.8562593460083008
ky	0.7357499003410339
ru	0.3425191640853882
ru	0.5106672048568726
ky	0.4183128774166107
ky	0.5029200911521912
ky	0.6927815675735474
kk	0.5890740752220154
kk	0.8437081575393677
ky	0.5915964245796204
ky	0.9432965517044067
kk	0.46547698974609375
ru	0.8583678603172302
tt	0.8708391785621643
kk	0.7279823422431946
tt	0.6209299564361572
kk	0.9942272305488586
ky	0.41038721799850464
ru	0.5929128527641296
ky	0.4838324189186096
ky	0.5804852247238159
ky	0.850737988948822
ru	0.75218665599823
ru	0.49690598249435425
ky	0.5537198781967163
kk	0.520014762878418
ky	0.3104793131351471
ky	0.6004986763000488
ky	0.23268400132656097
kk	0.5113427042961121
ky	0.9153503775596619
ru	0.7099146246910095
bg	0.6363129615783691
mn	0.1538371741771698
kk	0.9149689078330994
mn	0.9473738074302673
ru	0.7446524500846863
ky	0.7389023900032043
ky	0.8403455018997192
kk	0.4109254777431488
kk	0.9571529626846313
ru	0.7523072361946106
ky	0.4601278603076935
ky	0.41925856471061707
ky	0.9689181447029114
tt	0.3964211940765381
ru	0.31492099165916443
ce	0.3123859167098999
ky	0.4709128737449646
ky	0.8313018083572388
ru	0.8383286595344543
ky	0.7046600580215454
ky	0.877416729927063
tt	0.5283301472663879
mn	0.4860761761665344
kk	0.36176615953445435
ky	0.6702529788017273
ru	0.4243110418319702
ky	0.5767546892166138
ba	0.34147366881370544
ky	0.7629284858703613
ru	0.3608027696609497
kk	0.819094717502594
ru	0.46447497606277466
tt	0.6452186107635498
tt	0.5535140037536621
mk	0.3830556273460388
kk	0.5988245010375977
ky	0.9487093687057495
ky	0.491468220949173
ky	0.836624026298523
ru	0.9478623270988464
ba	0.6299020648002625
ky	0.6560331583023071
ky	0.6485190391540527
ky	0.46530675888061523
ru	0.9338361024856567
ba	0.8270512819290161
ru	0.2737387716770172
kk	0.29305794835090637
ru	0.5948692560195923
kk	0.49848371744155884
ru	0.6991342306137085
ce	0.39339786767959595
kk	0.2820878028869629
ru	0.734326958656311
ky	0.44322630763053894
ky	0.3557080626487732
ky	0.40708670020103455
ru	0.7525962591171265
kk	0.5395008325576782
ky	0.5383163094520569
ky	0.4530826807022095
ky	0.6783187985420227
et	0.31566107273101807
ky	0.9956473708152771
mn	0.2923429608345032
ru	0.5293617844581604
ky	0.9271196126937866
ky	0.8080264925956726
mk	0.3829190135002136
ba	0.29645389318466187
kk	0.8029587268829346
mn	0.4785159230232239
ky	0.5761410593986511
tt	0.4630957841873169
ru	0.37463122606277466
mhr	0.59217768907547
mhr	0.59217768907547
ru	0.37463122606277466
ky	0.5433006286621094
kk	0.5354588627815247
ky	0.3214993476867676
tt	0.6946617364883423
ky	0.9899001717567444
ky	0.8711718916893005
ky	0.9414436221122742
kk	0.38310813903808594
kk	0.3876073658466339
bg	0.5508274435997009
ru	0.477544367313385
ky	0.36749014258384705
kk	0.4466380774974823
kk	0.5770591497421265
kk	0.3729117214679718
ky	0.5706824064254761
kk	0.3806653618812561
kk	0.3559092879295349
kk	0.6157588958740234
bg	0.47538599371910095
ru	0.5735278725624084
ky	0.5531871318817139
ru	0.842890739440918
kk	0.31455811858177185
ru	0.5441250801086426
ru	0.6766853928565979
ky	0.6186472177505493
kk	0.8763318061828613
ru	0.5965718626976013
ky	0.5155640840530396
kk	0.80687016248703
ky	0.4826016426086426
ky	0.4700118601322174
ru	0.3336232900619507
kk	0.5571917295455933
tt	0.8071110844612122
tt	0.3501060903072357
ru	0.8976303339004517
tt	0.8974239230155945
ky	0.6842197179794312
kk	0.606259286403656
ky	0.5822141766548157
kk	0.8260595798492432
kk	0.8988985419273376
ky	0.26087629795074463
mk	0.5037416219711304
bg	0.7762482762336731
ky	0.5912541151046753
ky	0.7581495046615601
tt	0.8270701766014099
ky	0.9378083944320679
ky	0.9980233311653137
kk	0.477928102016449
ru	0.9329233765602112
ky	0.4680933356285095
ky	0.3430274724960327
ru	0.6411710381507874
kk	0.6302881240844727
ky	0.5996549725532532
ky	0.9046103954315186
ky	0.43234705924987793
ky	0.6534757614135742
tt	0.427105575799942
mk	0.4615516662597656
ba	0.5880711078643799
kk	0.38840189576148987
ky	0.43448567390441895
kk	0.8263946175575256
av	0.455722838640213
ky	0.4381882846355438
ky	0.6633933186531067
ky	0.6573247313499451
ru	0.2784731686115265
kk	0.4026213586330414
kk	0.4790199100971222
ky	0.9495205283164978
ru	0.4153297245502472
tt	0.7162497043609619
ky	0.6289368271827698
ky	0.8871323466300964
ky	0.686456024646759
ru	0.4099261462688446
mk	0.3455467224121094
ru	0.9004361629486084
ky	0.9441572427749634
ky	0.6080434322357178
ru	0.5918474197387695
ru	0.5248028635978699
ru	0.8331992030143738
kk	0.7376033663749695
ky	0.8294475674629211
ky	0.6710752844810486
ky	0.5312307476997375
tt	0.5979627370834351
ky	0.660325825214386
ru	0.7455071806907654
ky	0.37971028685569763
ky	0.8883342742919922
mn	0.8475984930992126
ru	0.9213794469833374
ky	0.8890726566314697
ky	0.6323910355567932
ky	0.8995437026023865
ky	0.5280598998069763
kk	0.8354025483131409
tt	0.5309374928474426
ky	0.9913024306297302
tt	0.3082464635372162
ru	0.7241760492324829
kk	0.35700419545173645
kk	0.847621500492096
ky	0.48988720774650574
ru	0.2718625068664551
ru	0.4927331507205963
ce	0.4811001718044281
ky	0.6054623126983643
krc	0.27348792552948
mk	0.3690083622932434
lez	0.35512426495552063
ky	0.9352487921714783
ru	0.4056307375431061
ky	0.9646201133728027
mhr	0.2459745705127716
ru	0.6143009066581726
kk	0.678986132144928
kk	0.9553924798965454
kk	0.5031636357307434
ky	0.8104857206344604
ky	0.9895979166030884
ky	0.6265268325805664
ky	0.8987415432929993
tt	0.264733225107193
ky	0.9434579610824585
ky	0.8655802011489868
ky	0.5191066861152649
ky	0.47338759899139404
ru	0.6912171244621277
mn	0.38299560546875
ky	0.9594437479972839
ru	0.4068959355354309
ky	0.31091809272766113
tt	0.8157263398170471
ky	0.34733399748802185
tt	0.2520749270915985
ba	0.37270694971084595
ru	0.8669826984405518
ky	0.8161914944648743
ky	0.978813886642456
ky	0.4563870131969452
ky	0.8945996165275574
ky	0.3695553243160248
kk	0.8512013554573059
mk	0.29313114285469055
mn	0.30907881259918213
ru	0.3594197630882263
ky	0.5791174173355103
ru	0.5173948407173157
ky	0.8715956807136536
mhr	0.7538188695907593
ky	0.8665276169776917
ru	0.8540019989013672
ru	0.3015733063220978
ky	0.9252825975418091
ba	0.31602779030799866
ru	0.49536797404289246
ce	0.38538455963134766
ky	0.5591866374015808
ru	0.8339224457740784
ky	0.3959468901157379
ky	0.8388332724571228
kk	0.3241644501686096
ru	0.8933717608451843
kk	0.8009466528892517
ru	0.515103280544281
kk	0.8724561333656311
ky	0.46292054653167725
ru	0.6715201735496521
ru	0.9044732451438904
ky	0.2643653452396393
ru	0.36468902230262756
ky	0.3915824890136719
kk	0.5081799626350403
ru	0.46057507395744324
ky	0.8296318650245667
ky	0.2687586545944214
kk	0.5472632646560669
tt	0.6423362493515015
ky	0.8867669105529785
kk	0.5904589891433716
ru	0.603625476360321
kk	0.37995612621307373
ba	0.5767650008201599
tt	0.7065980434417725
ky	0.47477319836616516
ru	0.9484933018684387
ky	0.5969682931900024
ky	0.7367554903030396
kk	0.6292024850845337
kk	0.8419114947319031
kk	0.6683408617973328
kk	0.5571533441543579
ru	0.3829873204231262
kk	0.35192522406578064
ky	0.5358116030693054
ky	0.7169886827468872
kk	0.6055153012275696
ky	0.6739975214004517
ru	0.9318349957466125
ba	0.2729552388191223
ru	0.5021941065788269
ru	0.7852544784545898
ru	0.5043829083442688
ru	0.5043829083442688
ky	0.590172529220581
tt	0.21113167703151703
kk	0.47734400629997253
ru	0.7896801829338074
kk	0.5078676342964172
kk	0.24131472408771515
ru	0.7231982946395874
ky	0.9580332636833191
ky	0.4173290431499481
ru	0.8812357783317566
ru	0.521391749382019
kk	0.6461607217788696
ky	0.944865345954895
ru	0.7077013254165649
ky	0.6386039853096008
ru	0.46220970153808594
tt	0.6835883855819702
ru	0.4558904469013214
ky	0.8049218058586121
ky	0.8581691980361938
kk	0.9035871624946594
ky	0.6909011602401733
ru	0.6869523525238037
ru	0.593049168586731
kk	0.8117842674255371
kk	0.36458295583724976
ky	0.9151552319526672
tt	0.4466768801212311
tt	0.9411802291870117
kk	0.44328832626342773
ky	0.9111730456352234
mhr	0.587268054485321
ky	0.4580584168434143
ru	0.7422530651092529
ru	0.2963187098503113
ky	0.7903922200202942
ky	0.4357166588306427
sr	0.6729089021682739
ky	0.9011915326118469
mhr	0.7669230699539185
ky	0.5275859832763672
ru	0.5424871444702148
ky	0.4100200831890106
ru	0.5715742111206055
ru	0.3660738170146942
kk	0.6754227876663208
tt	0.5387290716171265
ru	0.9168500304222107
mn	0.686981737613678
ru	0.5449162125587463
ky	0.4266878068447113
ky	0.4405878186225891
ky	0.6088722348213196
ky	0.3702567517757416
tt	0.8947018980979919
ky	0.6518908143043518
ky	0.9529919028282166
ky	0.9098273515701294
ru	0.6732957363128662
tt	0.3926878869533539
ky	0.3545945882797241
kk	0.8563933968544006
mhr	0.5365903377532959
ky	0.5216066837310791
ru	0.505574107170105
kk	0.48144975304603577
ky	0.5142166018486023
ky	0.5148118734359741
kk	0.6147603392601013
ru	0.6473994255065918
mk	0.8581202626228333
kk	0.3611311614513397
ru	0.8202891945838928
kk	0.5713959336280823
ru	0.5622201561927795
ru	0.8921929001808167
mn	0.5568264722824097
ru	0.5730195045471191
ru	0.9035106301307678
mk	0.287617027759552
ky	0.5206303596496582
ky	0.411711722612381
ky	0.9959353804588318
tt	0.9404945969581604
tt	0.8312156796455383
ru	0.43141287565231323
ru	0.6142016649246216
ru	0.7685596942901611
